key,value
WRAP00871_251_0.916667,1.252
WRAP00871_251_0.009,1.261
WRAP00871_251_0.72222,1.252
WRAP00871_251_2.166667,1.2569
WRAP00871_251_0.008,1.2615
WRAP00871_251_0.038889,1.2684
WRAP00871_251_0.007,1.2612
WRAP00871_251_0.041667,1.2592
WRAP00871_251_0.0055,1.2619
WRAP00871_251_0.571429,1.2528
WRAP00871_251_500,1.2597
WRAP00871_251_0.71429,1.2525
WRAP00871_257_0,1.2345
WRAP00871_257_0.03125,1.2424
WRAP00871_257_0.031667,1.2454
WRAP00871_257_0.033333,1.2545
WRAP00871_257_0.0625,1.2524
WRAP00871_257_0.114286,1.2446
WRAP00871_257_0.128571,1.2474
WRAP00871_257_0.13,1.2483
WRAP00871_257_0.135714,1.2482
WRAP00871_257_0.142857,1.2489
WRAP00871_257_0.5,1.2351
WRAP00871_257_0.6875,1.232
WRAP00871_257_0.75,1.2324
WRAP00871_257_0.8125,1.2319
WRAP00871_257_1.75,1.2336
WRAP00871_257_1.875,1.2338
WRAP00871_257_0.008125,1.242
WRAP00871_257_0.055,1.2344
WRAP00871_257_0.055556,1.2342
WRAP00871_257_0.928571,1.2314
WRAP00871_257_2.25,1.2366
WRAP00871_257_3.5,1.2366
WRAP00871_257_3.571429,1.2363
WRAP00871_257_0.583333,1.2329
WRAP00871_257_0.777778,1.2317
WRAP00871_257_0.833333,1.2325
WRAP00871_257_0.044444,1.2354
WRAP00871_257_0.05,1.2309
WRAP00871_257_0.714286,1.2323
WRAP00871_257_0.01375,1.2373
WRAP00871_257_1.833333,1.2339
WRAP00871_257_2.333333,1.2365
WRAP00871_257_0.008889,1.2419
WRAP00871_257_0.0375,1.2539
WRAP00871_257_0.04,1.2449
WRAP00871_257_0.0425,1.2377
WRAP00871_257_0.642857,1.233
WRAP00871_257_0.2,1.2451
WRAP00871_257_0.45,1.2334
WRAP00871_257_2.75,1.2351
WRAP00871_257_0.061111,1.2485
WRAP00871_257_0.0875,1.2548
WRAP00871_257_0.11875,1.2446
WRAP00871_257_0.1625,1.2508
WRAP00871_257_650,1.2392
WRAP00871_257_0.027778,1.194
WRAP00871_257_200,1.2392
WRAP00871_257_0.158333,1.2511
WRAP00871_257_0.175,1.2498
WRAP00871_257_0.388889,1.2375
WRAP00871_257_0.05625,1.2359
WRAP00871_257_0.058333,1.2401
WRAP00871_257_0.006875,1.2416
WRAP00871_257_0.425,1.2359
WRAP00871_257_1.8,1.2336
WRAP00871_257_0.019,1.2381
WRAP00871_257_0.02,1.2268
WRAP00871_257_0.018,1.2481
WRAP00871_257_0.015,1.2419
WRAP00871_257_0.04375,1.2361
WRAP00871_257_0.111111,1.2452
WRAP00871_257_1.9,1.2339
WRAP00871_257_0.416667,1.2382
WRAP00871_257_0.722222,1.2317
WRAP00871_257_0.916667,1.2317
WRAP00871_257_0.009,1.2412
WRAP00871_257_0.72222,1.2317
WRAP00871_257_2.166667,1.2365
WRAP00871_257_0.008,1.2417
WRAP00871_257_0.038889,1.2488
WRAP00871_257_0.007,1.2415
WRAP00871_257_0.041667,1.2399
WRAP00871_257_0.0055,1.2421
WRAP00871_257_0.571429,1.2325
WRAP00871_257_500,1.2392
WRAP00871_257_0.71429,1.2323
WRAP00871_263_0,1.2521
WRAP00871_263_0.03125,1.2603
WRAP00871_263_0.031667,1.2633
WRAP00871_263_0.033333,1.2721
WRAP00871_263_0.0625,1.2699
WRAP00871_263_0.114286,1.2621
WRAP00871_263_0.128571,1.2649
WRAP00871_263_0.13,1.2658
WRAP00871_263_0.135714,1.2658
WRAP00871_263_0.142857,1.2662
WRAP00871_263_0.5,1.2525
WRAP00871_263_0.6875,1.2495
WRAP00871_263_0.75,1.2499
WRAP00871_263_0.8125,1.2493
WRAP00871_263_1.75,1.2512
WRAP00871_263_1.875,1.2513
WRAP00871_263_0.008125,1.2595
WRAP00871_263_0.055,1.2519
WRAP00871_263_0.055556,1.2517
WRAP00871_263_0.928571,1.2489
WRAP00871_263_2.25,1.2541
WRAP00871_263_3.5,1.2541
WRAP00871_263_3.571429,1.2539
WRAP00871_263_0.583333,1.2504
WRAP00871_263_0.777778,1.2492
WRAP00871_263_0.833333,1.25
WRAP00871_263_0.044444,1.2529
WRAP00871_263_0.05,1.2484
WRAP00871_263_0.714286,1.2498
WRAP00871_263_0.01375,1.255
WRAP00871_263_1.833333,1.2514
WRAP00871_263_2.333333,1.254
WRAP00871_263_0.008889,1.2595
WRAP00871_263_0.0375,1.2715
WRAP00871_263_0.04,1.2625
WRAP00871_263_0.0425,1.2551
WRAP00871_263_0.642857,1.2505
WRAP00871_263_0.2,1.2626
WRAP00871_263_0.45,1.2508
WRAP00871_263_2.75,1.2526
WRAP00871_263_0.061111,1.2661
WRAP00871_263_0.0875,1.2723
WRAP00871_263_0.11875,1.2621
WRAP00871_263_0.1625,1.2682
WRAP00871_263_650,1.2567
WRAP00871_263_0.027778,1.2119
WRAP00871_263_200,1.2567
WRAP00871_263_0.158333,1.2683
WRAP00871_263_0.175,1.2673
WRAP00871_263_0.388889,1.255
WRAP00871_263_0.05625,1.2535
WRAP00871_263_0.058333,1.2576
WRAP00871_263_0.006875,1.2592
WRAP00871_263_0.425,1.2534
WRAP00871_263_1.8,1.2511
WRAP00871_263_0.019,1.2557
WRAP00871_263_0.02,1.2445
WRAP00871_263_0.018,1.2659
WRAP00871_263_0.015,1.2596
WRAP00871_263_0.04375,1.2536
WRAP00871_263_0.111111,1.2627
WRAP00871_263_1.9,1.2514
WRAP00871_263_0.416667,1.2557
WRAP00871_263_0.722222,1.2492
WRAP00871_263_0.916667,1.2493
WRAP00871_263_0.009,1.2589
WRAP00871_263_0.72222,1.2493
WRAP00871_263_2.166667,1.254
WRAP00871_263_0.008,1.2593
WRAP00871_263_0.038889,1.2665
WRAP00871_263_0.007,1.2591
WRAP00871_263_0.041667,1.2575
WRAP00871_263_0.0055,1.2596
WRAP00871_263_0.571429,1.2501
WRAP00871_263_500,1.2567
WRAP00871_263_0.71429,1.2498
WRAP00871_269_0,1.2751
WRAP00871_269_0.03125,1.2835
WRAP00871_269_0.031667,1.2866
WRAP00871_269_0.033333,1.2954
WRAP00871_269_0.0625,1.2927
WRAP00871_269_0.114286,1.285
WRAP00871_269_0.128571,1.2877
WRAP00871_269_0.13,1.2886
WRAP00871_269_0.135714,1.2886
WRAP00871_269_0.142857,1.289
WRAP00871_269_0.5,1.2754
WRAP00871_269_0.6875,1.2723
WRAP00871_269_0.75,1.2728
WRAP00871_269_0.8125,1.2722
WRAP00871_269_1.75,1.2741
WRAP00871_269_1.875,1.2742
WRAP00871_269_0.008125,1.2824
WRAP00871_269_0.055,1.2748
WRAP00871_269_0.055556,1.2747
WRAP00871_269_0.928571,1.2718
WRAP00871_269_2.25,1.2769
WRAP00871_269_3.5,1.277
WRAP00871_269_3.571429,1.2767
WRAP00871_269_0.583333,1.2732
WRAP00871_269_0.777778,1.2721
WRAP00871_269_0.833333,1.2728
WRAP00871_269_0.044444,1.2758
WRAP00871_269_0.05,1.2713
WRAP00871_269_0.714286,1.2727
WRAP00871_269_0.01375,1.2781
WRAP00871_269_1.833333,1.2743
WRAP00871_269_2.333333,1.2769
WRAP00871_269_0.008889,1.2824
WRAP00871_269_0.0375,1.2946
WRAP00871_269_0.04,1.2854
WRAP00871_269_0.0425,1.278
WRAP00871_269_0.642857,1.2733
WRAP00871_269_0.2,1.2854
WRAP00871_269_0.45,1.2738
WRAP00871_269_2.75,1.2755
WRAP00871_269_0.061111,1.2889
WRAP00871_269_0.0875,1.2952
WRAP00871_269_0.11875,1.2849
WRAP00871_269_0.1625,1.291
WRAP00871_269_650,1.2796
WRAP00871_269_0.027778,1.235
WRAP00871_269_200,1.2796
WRAP00871_269_0.158333,1.2911
WRAP00871_269_0.175,1.2902
WRAP00871_269_0.388889,1.2778
WRAP00871_269_0.05625,1.2764
WRAP00871_269_0.058333,1.2804
WRAP00871_269_0.006875,1.282
WRAP00871_269_0.425,1.2762
WRAP00871_269_1.8,1.274
WRAP00871_269_0.019,1.279
WRAP00871_269_0.02,1.2678
WRAP00871_269_0.018,1.2892
WRAP00871_269_0.015,1.2829
WRAP00871_269_0.04375,1.2765
WRAP00871_269_0.111111,1.2857
WRAP00871_269_1.9,1.2743
WRAP00871_269_0.416667,1.2786
WRAP00871_269_0.722222,1.2721
WRAP00871_269_0.916667,1.2722
WRAP00871_269_0.009,1.2818
WRAP00871_269_0.72222,1.2721
WRAP00871_269_2.166667,1.2769
WRAP00871_269_0.008,1.2821
WRAP00871_269_0.038889,1.2896
WRAP00871_269_0.007,1.282
WRAP00871_269_0.041667,1.2803
WRAP00871_269_0.0055,1.2824
WRAP00871_269_0.571429,1.2729
WRAP00871_269_500,1.2796
WRAP00871_269_0.71429,1.2727
WRAP00871_275_0,1.2785
WRAP00871_275_0.03125,1.2868
WRAP00871_275_0.031667,1.2898
WRAP00871_275_0.033333,1.2986
WRAP00871_275_0.0625,1.2962
WRAP00871_275_0.114286,1.2885
WRAP00871_275_0.128571,1.291
WRAP00871_275_0.13,1.2919
WRAP00871_275_0.135714,1.292
WRAP00871_275_0.142857,1.2924
WRAP00871_275_0.5,1.2788
WRAP00871_275_0.6875,1.2758
WRAP00871_275_0.75,1.2762
WRAP00871_275_0.8125,1.2757
WRAP00871_275_1.75,1.2774
WRAP00871_275_1.875,1.2776
WRAP00871_275_0.008125,1.2853
WRAP00871_275_0.055,1.2782
WRAP00871_275_0.055556,1.2781
WRAP00871_275_0.928571,1.2752
WRAP00871_275_2.25,1.2803
WRAP00871_275_3.5,1.2804
WRAP00871_275_3.571429,1.2801
WRAP00871_275_0.583333,1.2767
WRAP00871_275_0.777778,1.2754
WRAP00871_275_0.833333,1.2762
WRAP00871_275_0.044444,1.2792
WRAP00871_275_0.05,1.2747
WRAP00871_275_0.714286,1.2761
WRAP00871_275_0.01375,1.281
WRAP00871_275_1.833333,1.2777
WRAP00871_275_2.333333,1.2802
WRAP00871_275_0.008889,1.2852
WRAP00871_275_0.0375,1.2979
WRAP00871_275_0.04,1.2887
WRAP00871_275_0.0425,1.2811
WRAP00871_275_0.642857,1.2767
WRAP00871_275_0.2,1.2887
WRAP00871_275_0.45,1.2771
WRAP00871_275_2.75,1.2789
WRAP00871_275_0.061111,1.2923
WRAP00871_275_0.0875,1.2985
WRAP00871_275_0.11875,1.2884
WRAP00871_275_0.1625,1.2943
WRAP00871_275_650,1.2829
WRAP00871_275_0.027778,1.2384
WRAP00871_275_200,1.2829
WRAP00871_275_0.158333,1.2945
WRAP00871_275_0.175,1.2935
WRAP00871_275_0.388889,1.2812
WRAP00871_275_0.05625,1.2797
WRAP00871_275_0.058333,1.2838
WRAP00871_275_0.006875,1.2849
WRAP00871_275_0.425,1.2796
WRAP00871_275_1.8,1.2774
WRAP00871_275_0.019,1.2822
WRAP00871_275_0.02,1.271
WRAP00871_275_0.018,1.2925
WRAP00871_275_0.015,1.2859
WRAP00871_275_0.04375,1.2798
WRAP00871_275_0.111111,1.2892
WRAP00871_275_1.9,1.2777
WRAP00871_275_0.416667,1.282
WRAP00871_275_0.722222,1.2755
WRAP00871_275_0.916667,1.2756
WRAP00871_275_0.009,1.2846
WRAP00871_275_0.72222,1.2755
WRAP00871_275_2.166667,1.2802
WRAP00871_275_0.008,1.285
WRAP00871_275_0.038889,1.2929
WRAP00871_275_0.007,1.2849
WRAP00871_275_0.041667,1.2836
WRAP00871_275_0.0055,1.2853
WRAP00871_275_0.571429,1.2763
WRAP00871_275_500,1.2829
WRAP00871_275_0.71429,1.2761
WRAP00871_281_0,1.2779
WRAP00871_281_0.03125,1.2865
WRAP00871_281_0.031667,1.2894
WRAP00871_281_0.033333,1.2983
WRAP00871_281_0.0625,1.2958
WRAP00871_281_0.114286,1.2881
WRAP00871_281_0.128571,1.2905
WRAP00871_281_0.13,1.2914
WRAP00871_281_0.135714,1.2917
WRAP00871_281_0.142857,1.2919
WRAP00871_281_0.5,1.2783
WRAP00871_281_0.6875,1.2753
WRAP00871_281_0.75,1.2757
WRAP00871_281_0.8125,1.2754
WRAP00871_281_1.75,1.2769
WRAP00871_281_1.875,1.277
WRAP00871_281_0.008125,1.2848
WRAP00871_281_0.055,1.2781
WRAP00871_281_0.055556,1.278
WRAP00871_281_0.928571,1.2747
WRAP00871_281_2.25,1.2797
WRAP00871_281_3.5,1.2798
WRAP00871_281_3.571429,1.2795
WRAP00871_281_0.583333,1.2761
WRAP00871_281_0.777778,1.275
WRAP00871_281_0.833333,1.2758
WRAP00871_281_0.044444,1.2793
WRAP00871_281_0.05,1.2748
WRAP00871_281_0.714286,1.2757
WRAP00871_281_0.01375,1.2809
WRAP00871_281_1.833333,1.2772
WRAP00871_281_2.333333,1.2797
WRAP00871_281_0.008889,1.2847
WRAP00871_281_0.0375,1.2978
WRAP00871_281_0.04,1.2886
WRAP00871_281_0.0425,1.2812
WRAP00871_281_0.642857,1.2762
WRAP00871_281_0.2,1.2883
WRAP00871_281_0.45,1.2767
WRAP00871_281_2.75,1.2784
WRAP00871_281_0.061111,1.2921
WRAP00871_281_0.0875,1.2981
WRAP00871_281_0.11875,1.288
WRAP00871_281_0.1625,1.2939
WRAP00871_281_650,1.2824
WRAP00871_281_0.027778,1.2383
WRAP00871_281_200,1.2823
WRAP00871_281_0.158333,1.294
WRAP00871_281_0.175,1.2931
WRAP00871_281_0.388889,1.2808
WRAP00871_281_0.05625,1.2796
WRAP00871_281_0.058333,1.2835
WRAP00871_281_0.006875,1.2845
WRAP00871_281_0.425,1.2792
WRAP00871_281_1.8,1.2768
WRAP00871_281_0.019,1.2822
WRAP00871_281_0.02,1.271
WRAP00871_281_0.018,1.2922
WRAP00871_281_0.015,1.2857
WRAP00871_281_0.04375,1.2798
WRAP00871_281_0.111111,1.2888
WRAP00871_281_1.9,1.2771
WRAP00871_281_0.416667,1.2816
WRAP00871_281_0.722222,1.275
WRAP00871_281_0.916667,1.2751
WRAP00871_281_0.009,1.2841
WRAP00871_281_0.72222,1.2751
WRAP00871_281_2.166667,1.2797
WRAP00871_281_0.008,1.2846
WRAP00871_281_0.038889,1.2927
WRAP00871_281_0.007,1.2845
WRAP00871_281_0.041667,1.2837
WRAP00871_281_0.0055,1.2849
WRAP00871_281_0.571429,1.2758
WRAP00871_281_500,1.2824
WRAP00871_281_0.71429,1.2757
WRAP00871_287_0,1.2858
WRAP00871_287_0.03125,1.2945
WRAP00871_287_0.031667,1.2975
WRAP00871_287_0.033333,1.306
WRAP00871_287_0.0625,1.3034
WRAP00871_287_0.114286,1.296
WRAP00871_287_0.128571,1.2984
WRAP00871_287_0.13,1.2993
WRAP00871_287_0.135714,1.2995
WRAP00871_287_0.142857,1.2997
WRAP00871_287_0.5,1.2862
WRAP00871_287_0.6875,1.2832
WRAP00871_287_0.75,1.2836
WRAP00871_287_0.8125,1.2831
WRAP00871_287_1.75,1.2848
WRAP00871_287_1.875,1.2849
WRAP00871_287_0.008125,1.2924
WRAP00871_287_0.055,1.286
WRAP00871_287_0.055556,1.2858
WRAP00871_287_0.928571,1.2826
WRAP00871_287_2.25,1.2876
WRAP00871_287_3.5,1.2877
WRAP00871_287_3.571429,1.2874
WRAP00871_287_0.583333,1.284
WRAP00871_287_0.777778,1.2828
WRAP00871_287_0.833333,1.2837
WRAP00871_287_0.044444,1.2872
WRAP00871_287_0.05,1.2826
WRAP00871_287_0.714286,1.2836
WRAP00871_287_0.01375,1.2884
WRAP00871_287_1.833333,1.285
WRAP00871_287_2.333333,1.2875
WRAP00871_287_0.008889,1.2922
WRAP00871_287_0.0375,1.3057
WRAP00871_287_0.04,1.2966
WRAP00871_287_0.0425,1.2892
WRAP00871_287_0.642857,1.2842
WRAP00871_287_0.2,1.2962
WRAP00871_287_0.45,1.2846
WRAP00871_287_2.75,1.2863
WRAP00871_287_0.061111,1.2998
WRAP00871_287_0.0875,1.3057
WRAP00871_287_0.11875,1.2959
WRAP00871_287_0.1625,1.3017
WRAP00871_287_650,1.2902
WRAP00871_287_0.027778,1.2462
WRAP00871_287_200,1.2902
WRAP00871_287_0.158333,1.3019
WRAP00871_287_0.175,1.301
WRAP00871_287_0.388889,1.2887
WRAP00871_287_0.05625,1.2874
WRAP00871_287_0.058333,1.2913
WRAP00871_287_0.006875,1.2922
WRAP00871_287_0.425,1.2872
WRAP00871_287_1.8,1.2847
WRAP00871_287_0.019,1.2899
WRAP00871_287_0.02,1.2788
WRAP00871_287_0.018,1.3
WRAP00871_287_0.015,1.2933
WRAP00871_287_0.04375,1.2878
WRAP00871_287_0.111111,1.2968
WRAP00871_287_1.9,1.285
WRAP00871_287_0.416667,1.2894
WRAP00871_287_0.722222,1.2829
WRAP00871_287_0.916667,1.283
WRAP00871_287_0.009,1.2917
WRAP00871_287_0.72222,1.2829
WRAP00871_287_2.166667,1.2876
WRAP00871_287_0.008,1.2921
WRAP00871_287_0.038889,1.3007
WRAP00871_287_0.007,1.2921
WRAP00871_287_0.041667,1.2916
WRAP00871_287_0.0055,1.2926
WRAP00871_287_0.571429,1.2838
WRAP00871_287_500,1.2902
WRAP00871_287_0.71429,1.2836
WRAP00871_293_0,1.2902
WRAP00871_293_0.03125,1.2994
WRAP00871_293_0.031667,1.3025
WRAP00871_293_0.033333,1.3112
WRAP00871_293_0.0625,1.3082
WRAP00871_293_0.114286,1.3006
WRAP00871_293_0.128571,1.303
WRAP00871_293_0.13,1.304
WRAP00871_293_0.135714,1.3042
WRAP00871_293_0.142857,1.3042
WRAP00871_293_0.5,1.2908
WRAP00871_293_0.6875,1.2879
WRAP00871_293_0.75,1.2882
WRAP00871_293_0.8125,1.2876
WRAP00871_293_1.75,1.2893
WRAP00871_293_1.875,1.2895
WRAP00871_293_0.008125,1.2965
WRAP00871_293_0.055,1.2907
WRAP00871_293_0.055556,1.2905
WRAP00871_293_0.928571,1.2873
WRAP00871_293_2.25,1.2921
WRAP00871_293_3.5,1.2922
WRAP00871_293_3.571429,1.2919
WRAP00871_293_0.583333,1.2887
WRAP00871_293_0.777778,1.2875
WRAP00871_293_0.833333,1.2883
WRAP00871_293_0.044444,1.2921
WRAP00871_293_0.05,1.2873
WRAP00871_293_0.714286,1.2882
WRAP00871_293_0.01375,1.2928
WRAP00871_293_1.833333,1.2896
WRAP00871_293_2.333333,1.2921
WRAP00871_293_0.008889,1.2962
WRAP00871_293_0.0375,1.3105
WRAP00871_293_0.04,1.3014
WRAP00871_293_0.0425,1.294
WRAP00871_293_0.642857,1.2888
WRAP00871_293_0.2,1.3008
WRAP00871_293_0.45,1.2892
WRAP00871_293_2.75,1.2908
WRAP00871_293_0.061111,1.3045
WRAP00871_293_0.0875,1.3104
WRAP00871_293_0.11875,1.3005
WRAP00871_293_0.1625,1.3062
WRAP00871_293_650,1.2947
WRAP00871_293_0.027778,1.2508
WRAP00871_293_200,1.2947
WRAP00871_293_0.158333,1.3065
WRAP00871_293_0.175,1.3055
WRAP00871_293_0.388889,1.2933
WRAP00871_293_0.05625,1.2921
WRAP00871_293_0.058333,1.296
WRAP00871_293_0.006875,1.2963
WRAP00871_293_0.425,1.2918
WRAP00871_293_1.8,1.2893
WRAP00871_293_0.019,1.2945
WRAP00871_293_0.02,1.2835
WRAP00871_293_0.018,1.3046
WRAP00871_293_0.015,1.2977
WRAP00871_293_0.04375,1.2926
WRAP00871_293_0.111111,1.3013
WRAP00871_293_1.9,1.2895
WRAP00871_293_0.416667,1.294
WRAP00871_293_0.722222,1.2874
WRAP00871_293_0.916667,1.2876
WRAP00871_293_0.009,1.2957
WRAP00871_293_0.72222,1.2875
WRAP00871_293_2.166667,1.2921
WRAP00871_293_0.008,1.2962
WRAP00871_293_0.038889,1.3056
WRAP00871_293_0.007,1.2961
WRAP00871_293_0.041667,1.2965
WRAP00871_293_0.0055,1.2967
WRAP00871_293_0.571429,1.2884
WRAP00871_293_500,1.2947
WRAP00871_293_0.71429,1.2882
WRAP00871_299_0,1.2934
WRAP00871_299_0.03125,1.3029
WRAP00871_299_0.031667,1.3058
WRAP00871_299_0.033333,1.3145
WRAP00871_299_0.0625,1.3114
WRAP00871_299_0.114286,1.3038
WRAP00871_299_0.128571,1.3063
WRAP00871_299_0.13,1.3072
WRAP00871_299_0.135714,1.3074
WRAP00871_299_0.142857,1.3075
WRAP00871_299_0.5,1.2941
WRAP00871_299_0.6875,1.2912
WRAP00871_299_0.75,1.2916
WRAP00871_299_0.8125,1.2909
WRAP00871_299_1.75,1.2926
WRAP00871_299_1.875,1.2928
WRAP00871_299_0.008125,1.3
WRAP00871_299_0.055,1.2939
WRAP00871_299_0.055556,1.2938
WRAP00871_299_0.928571,1.2905
WRAP00871_299_2.25,1.2954
WRAP00871_299_3.5,1.2955
WRAP00871_299_3.571429,1.2952
WRAP00871_299_0.583333,1.292
WRAP00871_299_0.777778,1.2908
WRAP00871_299_0.833333,1.2916
WRAP00871_299_0.044444,1.2954
WRAP00871_299_0.05,1.2906
WRAP00871_299_0.714286,1.2915
WRAP00871_299_0.01375,1.2964
WRAP00871_299_1.833333,1.2929
WRAP00871_299_2.333333,1.2953
WRAP00871_299_0.008889,1.2997
WRAP00871_299_0.0375,1.3138
WRAP00871_299_0.04,1.3047
WRAP00871_299_0.0425,1.2973
WRAP00871_299_0.642857,1.2921
WRAP00871_299_0.2,1.3041
WRAP00871_299_0.45,1.2927
WRAP00871_299_2.75,1.2941
WRAP00871_299_0.061111,1.3077
WRAP00871_299_0.0875,1.3136
WRAP00871_299_0.11875,1.3038
WRAP00871_299_0.1625,1.3094
WRAP00871_299_650,1.2979
WRAP00871_299_0.027778,1.2542
WRAP00871_299_200,1.2979
WRAP00871_299_0.158333,1.3098
WRAP00871_299_0.175,1.3088
WRAP00871_299_0.388889,1.2966
WRAP00871_299_0.05625,1.2956
WRAP00871_299_0.058333,1.2995
WRAP00871_299_0.006875,1.2998
WRAP00871_299_0.425,1.2951
WRAP00871_299_1.8,1.2926
WRAP00871_299_0.019,1.2978
WRAP00871_299_0.02,1.2869
WRAP00871_299_0.018,1.3079
WRAP00871_299_0.015,1.3013
WRAP00871_299_0.04375,1.2959
WRAP00871_299_0.111111,1.3045
WRAP00871_299_1.9,1.2928
WRAP00871_299_0.416667,1.2972
WRAP00871_299_0.722222,1.2908
WRAP00871_299_0.916667,1.2909
WRAP00871_299_0.009,1.2991
WRAP00871_299_0.72222,1.2909
WRAP00871_299_2.166667,1.2954
WRAP00871_299_0.008,1.2996
WRAP00871_299_0.038889,1.3087
WRAP00871_299_0.007,1.2996
WRAP00871_299_0.041667,1.2998
WRAP00871_299_0.0055,1.3004
WRAP00871_299_0.571429,1.2917
WRAP00871_299_500,1.2979
WRAP00871_299_0.71429,1.2915
WRAP00871_305_0,1.2934
WRAP00871_305_0.03125,1.3032
WRAP00871_305_0.031667,1.3061
WRAP00871_305_0.033333,1.3145
WRAP00871_305_0.0625,1.3116
WRAP00871_305_0.114286,1.3038
WRAP00871_305_0.128571,1.3063
WRAP00871_305_0.13,1.3071
WRAP00871_305_0.135714,1.3074
WRAP00871_305_0.142857,1.3078
WRAP00871_305_0.5,1.2943
WRAP00871_305_0.6875,1.2915
WRAP00871_305_0.75,1.2918
WRAP00871_305_0.8125,1.2911
WRAP00871_305_1.75,1.2928
WRAP00871_305_1.875,1.293
WRAP00871_305_0.008125,1.3002
WRAP00871_305_0.055,1.2943
WRAP00871_305_0.055556,1.2942
WRAP00871_305_0.928571,1.2909
WRAP00871_305_2.25,1.2955
WRAP00871_305_3.5,1.2956
WRAP00871_305_3.571429,1.2953
WRAP00871_305_0.583333,1.2921
WRAP00871_305_0.777778,1.2912
WRAP00871_305_0.833333,1.2918
WRAP00871_305_0.044444,1.2957
WRAP00871_305_0.05,1.291
WRAP00871_305_0.714286,1.2917
WRAP00871_305_0.01375,1.2964
WRAP00871_305_1.833333,1.2931
WRAP00871_305_2.333333,1.2955
WRAP00871_305_0.008889,1.2998
WRAP00871_305_0.0375,1.3139
WRAP00871_305_0.04,1.3049
WRAP00871_305_0.0425,1.2977
WRAP00871_305_0.642857,1.2924
WRAP00871_305_0.2,1.3042
WRAP00871_305_0.45,1.293
WRAP00871_305_2.75,1.2943
WRAP00871_305_0.061111,1.3078
WRAP00871_305_0.0875,1.3136
WRAP00871_305_0.11875,1.3038
WRAP00871_305_0.1625,1.3093
WRAP00871_305_650,1.298
WRAP00871_305_0.027778,1.2544
WRAP00871_305_200,1.298
WRAP00871_305_0.158333,1.3097
WRAP00871_305_0.175,1.3088
WRAP00871_305_0.388889,1.2968
WRAP00871_305_0.05625,1.2959
WRAP00871_305_0.058333,1.2997
WRAP00871_305_0.006875,1.3002
WRAP00871_305_0.425,1.2953
WRAP00871_305_1.8,1.2927
WRAP00871_305_0.019,1.2979
WRAP00871_305_0.02,1.2871
WRAP00871_305_0.018,1.3079
WRAP00871_305_0.015,1.3013
WRAP00871_305_0.04375,1.2962
WRAP00871_305_0.111111,1.3044
WRAP00871_305_1.9,1.293
WRAP00871_305_0.416667,1.2973
WRAP00871_305_0.722222,1.2912
WRAP00871_305_0.916667,1.2912
WRAP00871_305_0.009,1.2992
WRAP00871_305_0.72222,1.2912
WRAP00871_305_2.166667,1.2955
WRAP00871_305_0.008,1.2998
WRAP00871_305_0.038889,1.3088
WRAP00871_305_0.007,1.2998
WRAP00871_305_0.041667,1.3002
WRAP00871_305_0.0055,1.3008
WRAP00871_305_0.571429,1.2918
WRAP00871_305_500,1.298
WRAP00871_305_0.71429,1.2918
WRAP00871_311_0,1.291
WRAP00871_311_0.03125,1.3011
WRAP00871_311_0.031667,1.304
WRAP00871_311_0.033333,1.3125
WRAP00871_311_0.0625,1.3096
WRAP00871_311_0.114286,1.3016
WRAP00871_311_0.128571,1.3042
WRAP00871_311_0.13,1.305
WRAP00871_311_0.135714,1.3052
WRAP00871_311_0.142857,1.3052
WRAP00871_311_0.5,1.2921
WRAP00871_311_0.6875,1.2892
WRAP00871_311_0.75,1.2896
WRAP00871_311_0.8125,1.2889
WRAP00871_311_1.75,1.2906
WRAP00871_311_1.875,1.2907
WRAP00871_311_0.008125,1.2984
WRAP00871_311_0.055,1.2921
WRAP00871_311_0.055556,1.292
WRAP00871_311_0.928571,1.2886
WRAP00871_311_2.25,1.2933
WRAP00871_311_3.5,1.2933
WRAP00871_311_3.571429,1.2931
WRAP00871_311_0.583333,1.29
WRAP00871_311_0.777778,1.2889
WRAP00871_311_0.833333,1.2896
WRAP00871_311_0.044444,1.2937
WRAP00871_311_0.05,1.2889
WRAP00871_311_0.714286,1.2895
WRAP00871_311_0.01375,1.2946
WRAP00871_311_1.833333,1.2908
WRAP00871_311_2.333333,1.2932
WRAP00871_311_0.008889,1.2981
WRAP00871_311_0.0375,1.3117
WRAP00871_311_0.04,1.3028
WRAP00871_311_0.0425,1.2957
WRAP00871_311_0.642857,1.2901
WRAP00871_311_0.2,1.302
WRAP00871_311_0.45,1.2907
WRAP00871_311_2.75,1.292
WRAP00871_311_0.061111,1.3058
WRAP00871_311_0.0875,1.3114
WRAP00871_311_0.11875,1.3017
WRAP00871_311_0.1625,1.3072
WRAP00871_311_650,1.2957
WRAP00871_311_0.027778,1.2524
WRAP00871_311_200,1.2957
WRAP00871_311_0.158333,1.3075
WRAP00871_311_0.175,1.3066
WRAP00871_311_0.388889,1.2946
WRAP00871_311_0.05625,1.2938
WRAP00871_311_0.058333,1.2975
WRAP00871_311_0.006875,1.2984
WRAP00871_311_0.425,1.293
WRAP00871_311_1.8,1.2905
WRAP00871_311_0.019,1.2958
WRAP00871_311_0.02,1.2852
WRAP00871_311_0.018,1.3057
WRAP00871_311_0.015,1.2995
WRAP00871_311_0.04375,1.2941
WRAP00871_311_0.111111,1.3022
WRAP00871_311_1.9,1.2907
WRAP00871_311_0.416667,1.295
